[00:00:00.000007177] (+?.?????????) init: { row = 35, col = 9 }, { }
[00:00:00.001468349] (+0.000033569) epiphanious: { row = 32, col = 8 }, { sum = 171 }
[00:00:00.001469033] (+0.000000684) epiphanious: { row = 32, col = 9 }, { sum = 171 }
[00:00:00.001469717] (+0.000000684) epiphanious: { row = 32, col = 10 }, { sum = 171 }
[00:00:00.001470401] (+0.000000684) epiphanious: { row = 32, col = 11 }, { sum = 171 }
[00:00:00.001474308] (+0.000003907) epiphanious: { row = 34, col = 8 }, { sum = 153 }
[00:00:00.001474956] (+0.000000648) epiphanious: { row = 34, col = 9 }, { sum = 153 }
[00:00:00.001475604] (+0.000000648) epiphanious: { row = 34, col = 10 }, { sum = 153 }
[00:00:00.001476252] (+0.000000648) epiphanious: { row = 34, col = 11 }, { sum = 153 }
[00:00:00.001512125] (+0.000035873) epiphanious: { row = 33, col = 8 }, { sum = 171 }
[00:00:00.001512809] (+0.000000684) epiphanious: { row = 33, col = 9 }, { sum = 171 }
[00:00:00.001513493] (+0.000000684) epiphanious: { row = 33, col = 10 }, { sum = 171 }
[00:00:00.001514177] (+0.000000684) epiphanious: { row = 33, col = 11 }, { sum = 171 }
[00:00:00.001515780] (+0.000001603) epiphanious: { row = 35, col = 8 }, { sum = 153 }
[00:00:00.001516428] (+0.000000648) epiphanious: { row = 35, col = 9 }, { sum = 153 }
[00:00:00.001517076] (+0.000000648) epiphanious: { row = 35, col = 10 }, { sum = 153 }
[00:00:00.001517724] (+0.000000648) epiphanious: { row = 35, col = 11 }, { sum = 153 }
[00:00:00.001545352] (+0.000027628) epiphanious: { row = 32, col = 8 }, { sum = 190 }
[00:00:00.001546072] (+0.000000720) epiphanious: { row = 32, col = 9 }, { sum = 190 }
[00:00:00.001546792] (+0.000000720) epiphanious: { row = 32, col = 10 }, { sum = 190 }
[00:00:00.001547512] (+0.000000720) epiphanious: { row = 32, col = 11 }, { sum = 190 }
[00:00:00.001555901] (+0.000008389) epiphanious: { row = 34, col = 8 }, { sum = 171 }
[00:00:00.001556585] (+0.000000684) epiphanious: { row = 34, col = 9 }, { sum = 171 }
[00:00:00.001557269] (+0.000000684) epiphanious: { row = 34, col = 10 }, { sum = 171 }
[00:00:00.001557953] (+0.000000684) epiphanious: { row = 34, col = 11 }, { sum = 171 }
[00:00:00.001591432] (+0.000033479) epiphanious: { row = 33, col = 8 }, { sum = 190 }
[00:00:00.001592152] (+0.000000720) epiphanious: { row = 33, col = 9 }, { sum = 190 }
[00:00:00.001592872] (+0.000000720) epiphanious: { row = 33, col = 10 }, { sum = 190 }
[00:00:00.001593592] (+0.000000720) epiphanious: { row = 33, col = 11 }, { sum = 190 }
[00:00:00.001599677] (+0.000006085) epiphanious: { row = 35, col = 8 }, { sum = 171 }
[00:00:00.001600361] (+0.000000684) epiphanious: { row = 35, col = 9 }, { sum = 171 }
[00:00:00.001601045] (+0.000000684) epiphanious: { row = 35, col = 10 }, { sum = 171 }
[00:00:00.001601729] (+0.000000684) epiphanious: { row = 35, col = 11 }, { sum = 171 }
[00:00:00.001622337] (+0.000020608) epiphanious: { row = 32, col = 8 }, { sum = 210 }
[00:00:00.001623093] (+0.000000756) epiphanious: { row = 32, col = 9 }, { sum = 210 }
[00:00:00.001623849] (+0.000000756) epiphanious: { row = 32, col = 10 }, { sum = 210 }
[00:00:00.001624605] (+0.000000756) epiphanious: { row = 32, col = 11 }, { sum = 210 }
[00:00:00.001637512] (+0.000012907) epiphanious: { row = 34, col = 8 }, { sum = 190 }
[00:00:00.001638232] (+0.000000720) epiphanious: { row = 34, col = 9 }, { sum = 190 }
[00:00:00.001638952] (+0.000000720) epiphanious: { row = 34, col = 10 }, { sum = 190 }
[00:00:00.001639672] (+0.000000720) epiphanious: { row = 34, col = 11 }, { sum = 190 }
[00:00:00.001670721] (+0.000031049) epiphanious: { row = 33, col = 8 }, { sum = 210 }
[00:00:00.001671477] (+0.000000756) epiphanious: { row = 33, col = 9 }, { sum = 210 }
[00:00:00.001672233] (+0.000000756) epiphanious: { row = 33, col = 10 }, { sum = 210 }
[00:00:00.001672989] (+0.000000756) epiphanious: { row = 33, col = 11 }, { sum = 210 }
[00:00:00.001683592] (+0.000010603) epiphanious: { row = 35, col = 8 }, { sum = 190 }
[00:00:00.001684312] (+0.000000720) epiphanious: { row = 35, col = 9 }, { sum = 190 }
[00:00:00.001685032] (+0.000000720) epiphanious: { row = 35, col = 10 }, { sum = 190 }
[00:00:00.001685752] (+0.000000720) epiphanious: { row = 35, col = 11 }, { sum = 190 }
[00:00:00.001699322] (+0.000013570) epiphanious: { row = 32, col = 8 }, { sum = 231 }
[00:00:00.001700114] (+0.000000792) epiphanious: { row = 32, col = 9 }, { sum = 231 }
[00:00:00.001700906] (+0.000000792) epiphanious: { row = 32, col = 10 }, { sum = 231 }
[00:00:00.001701698] (+0.000000792) epiphanious: { row = 32, col = 11 }, { sum = 231 }
[00:00:00.001719105] (+0.000017407) epiphanious: { row = 34, col = 8 }, { sum = 210 }
[00:00:00.001719861] (+0.000000756) epiphanious: { row = 34, col = 9 }, { sum = 210 }
[00:00:00.001720617] (+0.000000756) epiphanious: { row = 34, col = 10 }, { sum = 210 }
[00:00:00.001721373] (+0.000000756) epiphanious: { row = 34, col = 11 }, { sum = 210 }
[00:00:00.001750010] (+0.000028637) epiphanious: { row = 33, col = 8 }, { sum = 231 }
[00:00:00.001750802] (+0.000000792) epiphanious: { row = 33, col = 9 }, { sum = 231 }
[00:00:00.001751594] (+0.000000792) epiphanious: { row = 33, col = 10 }, { sum = 231 }
[00:00:00.001752386] (+0.000000792) epiphanious: { row = 33, col = 11 }, { sum = 231 }
[00:00:00.001767489] (+0.000015103) epiphanious: { row = 35, col = 8 }, { sum = 210 }
[00:00:00.001768245] (+0.000000756) epiphanious: { row = 35, col = 9 }, { sum = 210 }
[00:00:00.001769001] (+0.000000756) epiphanious: { row = 35, col = 10 }, { sum = 210 }
[00:00:00.001769757] (+0.000000756) epiphanious: { row = 35, col = 11 }, { sum = 210 }
[00:00:00.001776307] (+0.000006550) epiphanious: { row = 32, col = 8 }, { sum = 253 }
[00:00:00.001777135] (+0.000000828) epiphanious: { row = 32, col = 9 }, { sum = 253 }
[00:00:00.001777963] (+0.000000828) epiphanious: { row = 32, col = 10 }, { sum = 253 }
[00:00:00.001778791] (+0.000000828) epiphanious: { row = 32, col = 11 }, { sum = 253 }
[00:00:00.001800698] (+0.000021907) epiphanious: { row = 34, col = 8 }, { sum = 231 }
[00:00:00.001801490] (+0.000000792) epiphanious: { row = 34, col = 9 }, { sum = 231 }
[00:00:00.001802282] (+0.000000792) epiphanious: { row = 34, col = 10 }, { sum = 231 }
[00:00:00.001803074] (+0.000000792) epiphanious: { row = 34, col = 11 }, { sum = 231 }
[00:00:00.001829299] (+0.000026225) epiphanious: { row = 33, col = 8 }, { sum = 253 }
[00:00:00.001830127] (+0.000000828) epiphanious: { row = 33, col = 9 }, { sum = 253 }
[00:00:00.001830955] (+0.000000828) epiphanious: { row = 33, col = 10 }, { sum = 253 }
[00:00:00.001831783] (+0.000000828) epiphanious: { row = 33, col = 11 }, { sum = 253 }
[00:00:00.001851386] (+0.000019603) epiphanious: { row = 35, col = 8 }, { sum = 231 }
[00:00:00.001852178] (+0.000000792) epiphanious: { row = 35, col = 9 }, { sum = 231 }
[00:00:00.001852970] (+0.000000792) epiphanious: { row = 35, col = 10 }, { sum = 231 }
[00:00:00.001853292] (+0.000000322) epiphanious: { row = 32, col = 8 }, { sum = 276 }
[00:00:00.001853762] (+0.000000470) epiphanious: { row = 35, col = 11 }, { sum = 231 }
[00:00:00.001854156] (+0.000000394) epiphanious: { row = 32, col = 9 }, { sum = 276 }
[00:00:00.001855020] (+0.000000864) epiphanious: { row = 32, col = 10 }, { sum = 276 }
[00:00:00.001855884] (+0.000000864) epiphanious: { row = 32, col = 11 }, { sum = 276 }
[00:00:00.001882291] (+0.000026407) epiphanious: { row = 34, col = 8 }, { sum = 253 }
[00:00:00.001883119] (+0.000000828) epiphanious: { row = 34, col = 9 }, { sum = 253 }
[00:00:00.001883947] (+0.000000828) epiphanious: { row = 34, col = 10 }, { sum = 253 }
[00:00:00.001884775] (+0.000000828) epiphanious: { row = 34, col = 11 }, { sum = 253 }
[00:00:00.001908588] (+0.000023813) epiphanious: { row = 33, col = 8 }, { sum = 276 }
[00:00:00.001909452] (+0.000000864) epiphanious: { row = 33, col = 9 }, { sum = 276 }
[00:00:00.001910316] (+0.000000864) epiphanious: { row = 33, col = 10 }, { sum = 276 }
[00:00:00.001911180] (+0.000000864) epiphanious: { row = 33, col = 11 }, { sum = 276 }
[00:00:00.001930277] (+0.000019097) epiphanious: { row = 32, col = 8 }, { sum = 300 }
[00:00:00.001931177] (+0.000000900) epiphanious: { row = 32, col = 9 }, { sum = 300 }
[00:00:00.001932077] (+0.000000900) epiphanious: { row = 32, col = 10 }, { sum = 300 }
[00:00:00.001932977] (+0.000000900) epiphanious: { row = 32, col = 11 }, { sum = 300 }
[00:00:00.001935283] (+0.000002306) epiphanious: { row = 35, col = 8 }, { sum = 253 }
[00:00:00.001936111] (+0.000000828) epiphanious: { row = 35, col = 9 }, { sum = 253 }
[00:00:00.001936939] (+0.000000828) epiphanious: { row = 35, col = 10 }, { sum = 253 }
[00:00:00.001937767] (+0.000000828) epiphanious: { row = 35, col = 11 }, { sum = 253 }
[00:00:00.001963884] (+0.000026117) epiphanious: { row = 34, col = 8 }, { sum = 276 }
[00:00:00.001964748] (+0.000000864) epiphanious: { row = 34, col = 9 }, { sum = 276 }
[00:00:00.001965612] (+0.000000864) epiphanious: { row = 34, col = 10 }, { sum = 276 }
[00:00:00.001966476] (+0.000000864) epiphanious: { row = 34, col = 11 }, { sum = 276 }
[00:00:00.001987877] (+0.000021401) epiphanious: { row = 33, col = 8 }, { sum = 300 }
[00:00:00.001988777] (+0.000000900) epiphanious: { row = 33, col = 9 }, { sum = 300 }
[00:00:00.001989677] (+0.000000900) epiphanious: { row = 33, col = 10 }, { sum = 300 }
[00:00:00.001990577] (+0.000000900) epiphanious: { row = 33, col = 11 }, { sum = 300 }
[00:00:00.002007262] (+0.000016685) epiphanious: { row = 32, col = 8 }, { sum = 325 }
[00:00:00.002008198] (+0.000000936) epiphanious: { row = 32, col = 9 }, { sum = 325 }
[00:00:00.002009134] (+0.000000936) epiphanious: { row = 32, col = 10 }, { sum = 325 }
[00:00:00.002010070] (+0.000000936) epiphanious: { row = 32, col = 11 }, { sum = 325 }
[00:00:00.002019180] (+0.000009110) epiphanious: { row = 35, col = 8 }, { sum = 276 }
[00:00:00.002020044] (+0.000000864) epiphanious: { row = 35, col = 9 }, { sum = 276 }
[00:00:00.002020908] (+0.000000864) epiphanious: { row = 35, col = 10 }, { sum = 276 }
[00:00:00.002021772] (+0.000000864) epiphanious: { row = 35, col = 11 }, { sum = 276 }
[00:00:00.002045477] (+0.000023705) epiphanious: { row = 34, col = 8 }, { sum = 300 }
[00:00:00.002046377] (+0.000000900) epiphanious: { row = 34, col = 9 }, { sum = 300 }
[00:00:00.002047277] (+0.000000900) epiphanious: { row = 34, col = 10 }, { sum = 300 }
[00:00:00.002048177] (+0.000000900) epiphanious: { row = 34, col = 11 }, { sum = 300 }
[00:00:00.002067166] (+0.000018989) epiphanious: { row = 33, col = 8 }, { sum = 325 }
[00:00:00.002068102] (+0.000000936) epiphanious: { row = 33, col = 9 }, { sum = 325 }
[00:00:00.002069038] (+0.000000936) epiphanious: { row = 33, col = 10 }, { sum = 325 }
[00:00:00.002069974] (+0.000000936) epiphanious: { row = 33, col = 11 }, { sum = 325 }
[00:00:00.002084247] (+0.000014273) epiphanious: { row = 32, col = 8 }, { sum = 351 }
[00:00:00.002085219] (+0.000000972) epiphanious: { row = 32, col = 9 }, { sum = 351 }
[00:00:00.002086191] (+0.000000972) epiphanious: { row = 32, col = 10 }, { sum = 351 }
[00:00:00.002087163] (+0.000000972) epiphanious: { row = 32, col = 11 }, { sum = 351 }
[00:00:00.002103077] (+0.000015914) epiphanious: { row = 35, col = 8 }, { sum = 300 }
[00:00:00.002103977] (+0.000000900) epiphanious: { row = 35, col = 9 }, { sum = 300 }
[00:00:00.002104877] (+0.000000900) epiphanious: { row = 35, col = 10 }, { sum = 300 }
[00:00:00.002105777] (+0.000000900) epiphanious: { row = 35, col = 11 }, { sum = 300 }
[00:00:00.002127070] (+0.000021293) epiphanious: { row = 34, col = 8 }, { sum = 325 }
[00:00:00.002128006] (+0.000000936) epiphanious: { row = 34, col = 9 }, { sum = 325 }
[00:00:00.002128942] (+0.000000936) epiphanious: { row = 34, col = 10 }, { sum = 325 }
[00:00:00.002129878] (+0.000000936) epiphanious: { row = 34, col = 11 }, { sum = 325 }
[00:00:00.002146455] (+0.000016577) epiphanious: { row = 33, col = 8 }, { sum = 351 }
[00:00:00.002147427] (+0.000000972) epiphanious: { row = 33, col = 9 }, { sum = 351 }
[00:00:00.002148399] (+0.000000972) epiphanious: { row = 33, col = 10 }, { sum = 351 }
[00:00:00.002149371] (+0.000000972) epiphanious: { row = 33, col = 11 }, { sum = 351 }
[00:00:00.002161232] (+0.000011861) epiphanious: { row = 32, col = 8 }, { sum = 378 }
[00:00:00.002162240] (+0.000001008) epiphanious: { row = 32, col = 9 }, { sum = 378 }
[00:00:00.002163248] (+0.000001008) epiphanious: { row = 32, col = 10 }, { sum = 378 }
[00:00:00.002164256] (+0.000001008) epiphanious: { row = 32, col = 11 }, { sum = 378 }
[00:00:00.002186974] (+0.000022718) epiphanious: { row = 35, col = 8 }, { sum = 325 }
[00:00:00.002187910] (+0.000000936) epiphanious: { row = 35, col = 9 }, { sum = 325 }
[00:00:00.002188846] (+0.000000936) epiphanious: { row = 35, col = 10 }, { sum = 325 }
[00:00:00.002189782] (+0.000000936) epiphanious: { row = 35, col = 11 }, { sum = 325 }
[00:00:00.002208663] (+0.000018881) epiphanious: { row = 34, col = 8 }, { sum = 351 }
[00:00:00.002209635] (+0.000000972) epiphanious: { row = 34, col = 9 }, { sum = 351 }
[00:00:00.002210607] (+0.000000972) epiphanious: { row = 34, col = 10 }, { sum = 351 }
[00:00:00.002211579] (+0.000000972) epiphanious: { row = 34, col = 11 }, { sum = 351 }
[00:00:00.002225744] (+0.000014165) epiphanious: { row = 33, col = 8 }, { sum = 378 }
[00:00:00.002226752] (+0.000001008) epiphanious: { row = 33, col = 9 }, { sum = 378 }
[00:00:00.002227760] (+0.000001008) epiphanious: { row = 33, col = 10 }, { sum = 378 }
[00:00:00.002228768] (+0.000001008) epiphanious: { row = 33, col = 11 }, { sum = 378 }
[00:00:00.002238217] (+0.000009449) epiphanious: { row = 32, col = 8 }, { sum = 406 }
[00:00:00.002239261] (+0.000001044) epiphanious: { row = 32, col = 9 }, { sum = 406 }
[00:00:00.002240305] (+0.000001044) epiphanious: { row = 32, col = 10 }, { sum = 406 }
[00:00:00.002241349] (+0.000001044) epiphanious: { row = 32, col = 11 }, { sum = 406 }
[00:00:00.002270871] (+0.000029522) epiphanious: { row = 35, col = 8 }, { sum = 351 }
[00:00:00.002271843] (+0.000000972) epiphanious: { row = 35, col = 9 }, { sum = 351 }
[00:00:00.002272815] (+0.000000972) epiphanious: { row = 35, col = 10 }, { sum = 351 }
[00:00:00.002273787] (+0.000000972) epiphanious: { row = 35, col = 11 }, { sum = 351 }
[00:00:00.002290256] (+0.000016469) epiphanious: { row = 34, col = 8 }, { sum = 378 }
[00:00:00.002291264] (+0.000001008) epiphanious: { row = 34, col = 9 }, { sum = 378 }
[00:00:00.002292272] (+0.000001008) epiphanious: { row = 34, col = 10 }, { sum = 378 }
[00:00:00.002293280] (+0.000001008) epiphanious: { row = 34, col = 11 }, { sum = 378 }
[00:00:00.002305033] (+0.000011753) epiphanious: { row = 33, col = 8 }, { sum = 406 }
[00:00:00.002306077] (+0.000001044) epiphanious: { row = 33, col = 9 }, { sum = 406 }
[00:00:00.002307121] (+0.000001044) epiphanious: { row = 33, col = 10 }, { sum = 406 }
[00:00:00.002308165] (+0.000001044) epiphanious: { row = 33, col = 11 }, { sum = 406 }
[00:00:00.002315208] (+0.000007043) epiphanious: { row = 32, col = 8 }, { sum = 435 }
[00:00:00.002316288] (+0.000001080) epiphanious: { row = 32, col = 9 }, { sum = 435 }
[00:00:00.002317368] (+0.000001080) epiphanious: { row = 32, col = 10 }, { sum = 435 }
[00:00:00.002318448] (+0.000001080) epiphanious: { row = 32, col = 11 }, { sum = 435 }
[00:00:00.002354768] (+0.000036320) epiphanious: { row = 35, col = 8 }, { sum = 378 }
[00:00:00.002355776] (+0.000001008) epiphanious: { row = 35, col = 9 }, { sum = 378 }
[00:00:00.002356784] (+0.000001008) epiphanious: { row = 35, col = 10 }, { sum = 378 }
[00:00:00.002357792] (+0.000001008) epiphanious: { row = 35, col = 11 }, { sum = 378 }
[00:00:00.002371849] (+0.000014057) epiphanious: { row = 34, col = 8 }, { sum = 406 }
[00:00:00.002372893] (+0.000001044) epiphanious: { row = 34, col = 9 }, { sum = 406 }
[00:00:00.002373937] (+0.000001044) epiphanious: { row = 34, col = 10 }, { sum = 406 }
[00:00:00.002374981] (+0.000001044) epiphanious: { row = 34, col = 11 }, { sum = 406 }
[00:00:00.002384328] (+0.000009347) epiphanious: { row = 33, col = 8 }, { sum = 435 }
[00:00:00.002385408] (+0.000001080) epiphanious: { row = 33, col = 9 }, { sum = 435 }
[00:00:00.002386488] (+0.000001080) epiphanious: { row = 33, col = 10 }, { sum = 435 }
[00:00:00.002387568] (+0.000001080) epiphanious: { row = 33, col = 11 }, { sum = 435 }
[00:00:00.002392229] (+0.000004661) epiphanious: { row = 32, col = 8 }, { sum = 465 }
[00:00:00.002393345] (+0.000001116) epiphanious: { row = 32, col = 9 }, { sum = 465 }
[00:00:00.002394461] (+0.000001116) epiphanious: { row = 32, col = 10 }, { sum = 465 }
[00:00:00.002395577] (+0.000001116) epiphanious: { row = 32, col = 11 }, { sum = 465 }
[00:00:00.002438665] (+0.000043088) epiphanious: { row = 35, col = 8 }, { sum = 406 }
[00:00:00.002439709] (+0.000001044) epiphanious: { row = 35, col = 9 }, { sum = 406 }
[00:00:00.002440753] (+0.000001044) epiphanious: { row = 35, col = 10 }, { sum = 406 }
[00:00:00.002441797] (+0.000001044) epiphanious: { row = 35, col = 11 }, { sum = 406 }
[00:00:00.002453448] (+0.000011651) epiphanious: { row = 34, col = 8 }, { sum = 435 }
[00:00:00.002454528] (+0.000001080) epiphanious: { row = 34, col = 9 }, { sum = 435 }
[00:00:00.002455608] (+0.000001080) epiphanious: { row = 34, col = 10 }, { sum = 435 }
[00:00:00.002456688] (+0.000001080) epiphanious: { row = 34, col = 11 }, { sum = 435 }
[00:00:00.002463653] (+0.000006965) epiphanious: { row = 33, col = 8 }, { sum = 465 }
[00:00:00.002464769] (+0.000001116) epiphanious: { row = 33, col = 9 }, { sum = 465 }
[00:00:00.002465885] (+0.000001116) epiphanious: { row = 33, col = 10 }, { sum = 465 }
[00:00:00.002467001] (+0.000001116) epiphanious: { row = 33, col = 11 }, { sum = 465 }
[00:00:00.002469250] (+0.000002249) epiphanious: { row = 32, col = 8 }, { sum = 496 }
[00:00:00.002470402] (+0.000001152) epiphanious: { row = 32, col = 9 }, { sum = 496 }
[00:00:00.002471554] (+0.000001152) epiphanious: { row = 32, col = 10 }, { sum = 496 }
[00:00:00.002472706] (+0.000001152) epiphanious: { row = 32, col = 11 }, { sum = 496 }
[00:00:00.002522568] (+0.000049862) epiphanious: { row = 35, col = 8 }, { sum = 435 }
[00:00:00.002523648] (+0.000001080) epiphanious: { row = 35, col = 9 }, { sum = 435 }
[00:00:00.002524728] (+0.000001080) epiphanious: { row = 35, col = 10 }, { sum = 435 }
[00:00:00.002525808] (+0.000001080) epiphanious: { row = 35, col = 11 }, { sum = 435 }
[00:00:00.002535077] (+0.000009269) epiphanious: { row = 34, col = 8 }, { sum = 465 }
[00:00:00.002536193] (+0.000001116) epiphanious: { row = 34, col = 9 }, { sum = 465 }
[00:00:00.002537309] (+0.000001116) epiphanious: { row = 34, col = 10 }, { sum = 465 }
[00:00:00.002538425] (+0.000001116) epiphanious: { row = 34, col = 11 }, { sum = 465 }
[00:00:00.002542978] (+0.000004553) epiphanious: { row = 33, col = 8 }, { sum = 496 }
[00:00:00.002544130] (+0.000001152) epiphanious: { row = 33, col = 9 }, { sum = 496 }
[00:00:00.002545282] (+0.000001152) epiphanious: { row = 33, col = 10 }, { sum = 496 }
[00:00:00.002546434] (+0.000001152) epiphanious: { row = 33, col = 11 }, { sum = 496 }
[00:00:00.002606501] (+0.000060067) epiphanious: { row = 35, col = 8 }, { sum = 465 }
[00:00:00.002607617] (+0.000001116) epiphanious: { row = 35, col = 9 }, { sum = 465 }
[00:00:00.002608733] (+0.000001116) epiphanious: { row = 35, col = 10 }, { sum = 465 }
[00:00:00.002609849] (+0.000001116) epiphanious: { row = 35, col = 11 }, { sum = 465 }
[00:00:00.002616706] (+0.000006857) epiphanious: { row = 34, col = 8 }, { sum = 496 }
[00:00:00.002617858] (+0.000001152) epiphanious: { row = 34, col = 9 }, { sum = 496 }
[00:00:00.002619010] (+0.000001152) epiphanious: { row = 34, col = 10 }, { sum = 496 }
[00:00:00.002620162] (+0.000001152) epiphanious: { row = 34, col = 11 }, { sum = 496 }
[00:00:00.002690434] (+0.000070272) epiphanious: { row = 35, col = 8 }, { sum = 496 }
[00:00:00.002691586] (+0.000001152) epiphanious: { row = 35, col = 9 }, { sum = 496 }
[00:00:00.002692738] (+0.000001152) epiphanious: { row = 35, col = 10 }, { sum = 496 }
[00:00:00.002693890] (+0.000001152) epiphanious: { row = 35, col = 11 }, { sum = 496 }
